0.01574045605957508,0.0003691907040774822,0.006304349284619093,0.7794831991195679,0.010918805375695229,0.011247595772147179,0.17593641579151154
0.01514472533017397,3.9380818634526804e-05,0.004338613245636225,0.18822120130062103,0.00779437692835927,0.001393255079165101,0.7830684185028076
0.20990994572639465,0.003349264618009329,0.03965489938855171,0.38026630878448486,0.032587680965662,0.05686007812619209,0.2773718237876892
0.03453081101179123,0.021671196445822716,0.016965044662356377,0.6702784895896912,0.021344423294067383,0.06794597208499908,0.1672641485929489
0.0006006733165122569,3.25418877764605e-05,0.00040728156454861164,0.9860888123512268,0.0005102987051941454,0.001764655695296824,0.010595696046948433
0.0018803731072694063,4.965799962519668e-05,0.002035836922004819,0.9002370834350586,0.0018846765160560608,0.003992903511971235,0.08991943299770355
0.03862255811691284,0.009766047820448875,0.04525770619511604,0.5556588172912598,0.03490060940384865,0.0611502081155777,0.25464409589767456
0.016371814534068108,0.0029973622877150774,0.0195542611181736,0.7919495701789856,0.013686597347259521,0.06317190080881119,0.09226848185062408
0.010618176311254501,0.011341861449182034,0.01599797233939171,0.8059707283973694,0.03369418531656265,0.028757542371749878,0.09361955523490906
0.13941115140914917,0.0029495935887098312,0.04533426836133003,0.535991907119751,0.060027699917554855,0.02629934623837471,0.18998603522777557
0.12034071981906891,0.003032816806808114,0.12491630762815475,0.2846175730228424,0.10014726221561432,0.01249352004379034,0.35445186495780945
0.35543495416641235,0.002692330628633499,0.10185189545154572,0.3296555280685425,0.06256978213787079,0.11890390515327454,0.02889171801507473
0.02717600017786026,0.00037789481575600803,0.02141263522207737,0.2534525692462921,0.01969473995268345,0.009480942040681839,0.6684052348136902
0.20282535254955292,0.00693729380145669,0.09461484849452972,0.037330031394958496,0.2895418703556061,0.009283483028411865,0.35946711897850037
0.034125447273254395,0.0017793182050809264,0.0318770669400692,0.23952089250087738,0.05363742634654045,0.007927433587610722,0.6311324238777161
0.14143513143062592,0.001345801167190075,0.09966854006052017,0.014200304634869099,0.10157792270183563,0.03762153536081314,0.6041508316993713
0.06922630220651627,0.005737089551985264,0.08307049423456192,0.058846790343523026,0.062477994710206985,0.010717016644775867,0.7099242806434631
0.09337937086820602,0.0015067524509504437,0.04596557468175888,0.004171295557171106,0.059092532843351364,0.012073761783540249,0.7838107347488403
0.005138381849974394,0.00010035074956249446,0.0032084384001791477,0.970766544342041,0.0024253532756119967,0.0033303112722933292,0.015030636452138424
0.11857392638921738,0.0015674927271902561,0.17422735691070557,0.03948041796684265,0.17960314452648163,0.05624987930059433,0.4302978217601776
0.1956728845834732,0.0030332570895552635,0.07502514868974686,0.019726809114217758,0.10746710002422333,0.016748037189245224,0.5823267698287964
0.17124123871326447,0.07814348489046097,0.17304697632789612,0.21371051669120789,0.024824313819408417,0.29303058981895447,0.04600280523300171
0.012877765111625195,0.0006784057477489114,0.016487225890159607,0.5574278235435486,0.01036191824823618,0.015869563445448875,0.38629722595214844
0.2025211900472641,0.0015777270309627056,0.072525754570961,0.0036784198600798845,0.2792564332485199,0.0014454493066295981,0.43899500370025635
0.02620754763484001,0.00016208490706048906,0.014436909928917885,0.4262855648994446,0.020293939858675003,0.004750869702547789,0.5078629851341248
0.23800818622112274,0.009375735186040401,0.16387969255447388,0.012047048658132553,0.22443510591983795,0.010234201326966286,0.34202009439468384
0.026114150881767273,0.0006277343491092324,0.048157576471567154,0.10121965408325195,0.046279121190309525,0.008637730032205582,0.7689640522003174
0.1976902335882187,0.00126337306573987,0.19077137112617493,0.008176338858902454,0.18121418356895447,0.014963229186832905,0.4059213101863861
0.03978278115391731,8.293587598018348e-05,0.01002669520676136,0.5850324630737305,0.05441460385918617,0.0020849015563726425,0.3085756301879883
0.13256168365478516,0.0015136867295950651,0.10874482244253159,0.005957773886620998,0.0968143567442894,0.02853296883404255,0.6258746981620789
0.021467603743076324,0.00026367694954387844,0.023884477093815804,0.4086609482765198,0.04089922457933426,0.005879070144146681,0.4989449679851532
0.05159936472773552,0.0003045462362933904,0.022445721551775932,0.8562052249908447,0.013666230253875256,0.010982940904796124,0.04479600861668587
0.035885319113731384,0.001500611426308751,0.05311788618564606,0.3453772962093353,0.03332860767841339,0.017353303730487823,0.5134369730949402
0.01039210893213749,2.8874017516500317e-05,0.005001523997634649,0.9657138586044312,0.004992133937776089,0.0029966915026307106,0.010874693281948566
0.030275195837020874,0.0010107599664479494,0.03167348727583885,0.2241557240486145,0.044274404644966125,0.008698293007910252,0.6599121689796448
0.14686346054077148,0.033863235265016556,0.20238153636455536,0.010676086880266666,0.17410267889499664,0.052317723631858826,0.3797953426837921
0.005653714295476675,9.907140338327736e-05,0.00319459056481719,0.975035548210144,0.003613840090110898,0.0013950644060969353,0.01100830640643835
0.27226102352142334,0.051656149327754974,0.15289045870304108,0.04069995507597923,0.05692453682422638,0.3654452860355377,0.06012258306145668
0.00656801788136363,5.036008224124089e-05,0.002245908370241523,0.9184176325798035,0.0031135515309870243,0.0018919769208878279,0.06771256774663925
0.20097625255584717,0.0025087599642574787,0.1355753391981125,0.15980783104896545,0.09441860765218735,0.11212705820798874,0.2945861518383026
